=== HANDZ INPUT RECORDING ===
Date: 2026-08-03T22:48:07.369Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA KILLA (BoxerPuncher) vs Ryan Benson (OutBoxer)
Player Level: 31 | Enemy Level: 30
AI Difficulty: champion
Round Duration: 180s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 61"

=== ROUND 1 === (89.6s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 3 thrown, 1 landed (33%) 3 body
  cross: 61 thrown, 22 landed (36%) 2 charged 59 body
  leftHook: 35 thrown, 12 landed (34%) 34 body
  rightHook: 1 thrown, 0 landed (0%) 1 body
  leftUppercut: 6 thrown, 1 landed (17%) 3 charged 6 body
  rightUppercut: 3 thrown, 1 landed (33%) 1 charged 3 body
ENEMY:
  jab: 21 thrown, 3 landed (14%) 2 body
  cross: 24 thrown, 0 landed (0%) 3 body
  leftHook: 40 thrown, 9 landed (23%) 31 body
  rightHook: 26 thrown, 0 landed (0%) 17 body
  leftUppercut: 14 thrown, 0 landed (0%) 13 body
  rightUppercut: 6 thrown, 1 landed (17%) 6 body

--- MOVEMENT ---
Player distance traveled: 9160px | Avg dist from enemy: 105px
Time in range: 24.3s | Out of range: 50.9s

--- DEFENSE ---
Player: 40 ducks, 68 full guards, 9 blocks hit, 25 dodges
Enemy: 92 ducks, 101 full guards, 24 blocks hit, 2 dodges

--- KNOCKDOWNS ---
Player scored: 4 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
     640 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(421,239) |  142 | 1056/2009
     654 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(419,239) |  141 | 1056/2009
     654 | player | defense    | state=fullGuard prev=none                | (280,260)/(419,239) |  141 | 1056/2009
     654 | enemy  | defense    | state=fullGuard prev=duck                | (280,260)/(419,239) |  141 | 1056/2009
     666 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(418,239) |  139 | 1056/2009
     680 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(417,240) |  138 | 1056/2009
     694 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(415,240) |  137 | 1056/2009
     707 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(414,240) |  135 | 1056/2009
     707 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(414,240) |  135 | 1056/2009
     720 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(412,240) |  134 | 1056/2009
     734 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(411,241) |  132 | 1056/2009
     747 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(409,241) |  131 | 1056/2009
     760 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(408,241) |  129 | 1056/2009
     760 | enemy  | defense    | state=none prev=fullGuard                | (280,260)/(408,241) |  129 | 1056/2009
     774 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(406,241) |  128 | 1056/2009
     787 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(405,241) |  126 | 1056/2009
     800 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(403,242) |  125 | 1056/2009
     800 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(403,242) |  125 | 1056/2009
     814 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(402,242) |  123 | 1056/2009
     827 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(400,242) |  121 | 1056/2009
     840 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(399,242) |  120 | 1056/2009
     854 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(397,243) |  118 | 1056/2009
     867 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (282,260)/(395,243) |  114 | 1056/2009
     867 | enemy  | defense    | state=fullGuard prev=none                | (282,260)/(395,243) |  114 | 1056/2009
     880 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (284,260)/(394,243) |  111 | 1056/2009
     894 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (286,260)/(392,243) |  107 | 1056/2009
     907 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (289,260)/(390,244) |  103 | 1056/2009
     907 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (289,260)/(390,244) |  103 | 1056/2009
     920 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (291,260)/(389,244) |   99 | 1056/2009
     934 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (293,260)/(387,244) |   95 | 1056/2009
     934 | enemy  | punch      | punch=cross feint=false charged=false bo | (295,260)/(385,244) |   92 | 1056/2008
     947 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (295,260)/(385,244) |   92 | 1056/2008
     959 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (297,260)/(384,245) |   88 | 1056/2009
     974 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (299,260)/(382,245) |   84 | 1056/2009
     987 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (302,260)/(380,245) |   80 | 1056/2009
    1000 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (304,260)/(379,246) |   76 | 1056/2009
    1000 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (304,260)/(379,246) |   76 | 1056/2009
    1014 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (306,260)/(377,246) |   72 | 1056/2009
    1027 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (308,260)/(375,246) |   68 | 1056/2009
    1040 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (310,260)/(373,246) |   65 | 1056/2009
    1054 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (312,260)/(372,247) |   61 | 1056/2009
    1067 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (316,260)/(370,247) |   56 | 1056/2009
    1080 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (319,260)/(368,247) |   51 | 1056/2009
    1080 | player | defense    | state=duck prev=fullGuard                | (319,260)/(368,247) |   51 | 1056/2009
    1094 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (322,260)/(367,247) |   46 | 1056/2009
    1107 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (325,260)/(365,248) |   41 | 1056/2009
    1107 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (325,260)/(365,248) |   41 | 1056/2009
    1120 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (329,260)/(363,248) |   37 | 1056/2009
    1134 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (332,260)/(362,248) |   32 | 1056/2009
    1134 | player | punch      | punch=cross feint=false charged=false bo | (334,260)/(362,248) |   30 | 1055/2009
    1147 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (332,261)/(362,248) |   32 | 1055/2009
    1160 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (333,262)/(361,247) |   32 | 1055/2009
    1160 | enemy  | punch      | punch=jab feint=false charged=false body | (335,262)/(361,247) |   30 | 1055/2008
    1174 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (333,262)/(361,247) |   32 | 1055/2009
    1187 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (334,263)/(361,246) |   32 | 1055/2009
    1187 | enemy  | block      | punch=cross damage=35 blocked=true punch | (335,264)/(361,245) |   32 | 1055/1974
    1201 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (335,264)/(361,245) |   32 | 1056/1974
    1201 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (335,264)/(361,245) |   32 | 1056/1974
    1214 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (336,265)/(360,245) |   32 | 1056/1974
    1214 | player | dodge      | punch=jab method=duck                    | (337,266)/(360,244) |   32 | 1056/1974
    1227 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (337,266)/(360,244) |   32 | 1056/1974
    1240 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (338,268)/(359,243) |   32 | 1056/1974
    1240 | player | punch      | punch=leftHook feint=false charged=false | (340,268)/(357,243) |   29 | 1055/1974
    1254 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (340,269)/(358,242) |   32 | 1055/1974
    1267 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (341,270)/(357,242) |   32 | 1055/1974
    1281 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (344,271)/(355,241) |   32 | 1055/1974
    1294 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (347,271)/(354,241) |   30 | 1055/1974
    1294 | player | hit        | punch=leftHook damage=59 crit=false stun | (351,272)/(352,240) |   32 | 1056/1915
    1307 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (351,272)/(353,228) |   44 | 1056/1915
    1307 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (351,272)/(353,228) |   44 | 1056/1915
    1320 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (354,272)/(352,228) |   44 | 1056/1915
    1333 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (357,272)/(350,229) |   44 | 1056/1915
    1346 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (359,272)/(346,229) |   45 | 1056/1915
    1361 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (361,272)/(341,230) |   46 | 1056/1915
    1374 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (364,272)/(337,231) |   49 | 1056/1915
    1387 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (365,270)/(332,231) |   51 | 1056/1915
    1387 | enemy  | punch      | punch=jab feint=false charged=false body | (367,269)/(332,231) |   51 | 1056/1914
    1401 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (367,269)/(328,232) |   53 | 1056/1914
    1401 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (367,269)/(328,232) |   53 | 1056/1914
    1414 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (368,267)/(324,233) |   56 | 1056/1914
    1427 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (370,266)/(320,234) |   59 | 1056/1914
    1427 | player | punch      | punch=cross feint=false charged=false bo | (371,264)/(318,234) |   61 | 1055/1914
    1441 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (371,264)/(318,234) |   61 | 1055/1914
    1441 | player | dodge      | punch=jab method=duck                    | (373,263)/(316,234) |   63 | 1055/1914
    1454 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (373,263)/(316,234) |   63 | 1055/1914
    1467 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (374,261)/(315,234) |   65 | 1055/1914
    1481 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (376,260)/(313,235) |   68 | 1055/1914
    1481 | enemy  | block      | punch=cross damage=41 blocked=true punch | (377,258)/(311,235) |   70 | 1055/1874
    1494 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (377,258)/(311,235) |   70 | 1056/1874
    1507 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (380,256)/(309,235) |   73 | 1056/1874
    1507 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (380,256)/(309,235) |   73 | 1056/1874
    1521 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (382,254)/(308,236) |   76 | 1056/1874
    1534 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (384,251)/(306,236) |   80 | 1056/1874
    1547 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (386,249)/(304,236) |   83 | 1056/1874
    1561 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (389,247)/(303,236) |   87 | 1056/1874
    1574 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (390,245)/(301,237) |   90 | 1056/1874
    1587 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (390,243)/(299,237) |   91 | 1056/1874
    1601 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (389,242)/(298,237) |   90 | 1056/1874
    1601 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (389,242)/(298,237) |   90 | 1056/1874
    1614 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (386,239)/(298,237) |   89 | 1056/1874
    1627 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (384,237)/(297,237) |   87 | 1056/1874
    1641 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (382,235)/(295,237) |   86 | 1056/1874
    1641 | enemy  | punch      | punch=cross feint=false charged=false bo | (380,232)/(294,238) |   86 | 1056/1873
    1654 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (380,232)/(294,238) |   86 | 1056/1873
    1667 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (378,231)/(293,238) |   85 | 1056/1873
    1681 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (380,229)/(292,238) |   88 | 1056/1873
    1694 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (381,228)/(291,238) |   91 | 1056/1873
    1707 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (383,226)/(289,238) |   94 | 1056/1873
    1707 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (383,226)/(289,238) |   94 | 1056/1873
    1707 | player | defense    | state=fullGuard prev=duck                | (383,226)/(289,238) |   94 | 1056/1873
    1721 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (384,225)/(288,238) |   97 | 1056/1873
    1734 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (386,223)/(287,238) |  100 | 1056/1873
    1747 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (387,222)/(286,239) |  103 | 1056/1873
    1761 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (389,222)/(284,239) |  106 | 1056/1873
    1774 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (393,222)/(283,239) |  111 | 1056/1873
    1787 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (396,222)/(282,239) |  115 | 1056/1873
    1801 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (399,222)/(281,239) |  120 | 1056/1873
    1801 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (399,222)/(281,239) |  120 | 1056/1873
    1814 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (402,222)/(280,239) |  124 | 1056/1873
    1827 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (406,222)/(279,240) |  128 | 1056/1873
    1841 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (409,222)/(278,240) |  132 | 1056/1873
    1854 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (411,222)/(278,240) |  134 | 1056/1873
    1867 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (413,222)/(278,241) |  136 | 1056/1873
    1881 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (415,222)/(278,241) |  138 | 1056/1873
    1894 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (418,222)/(278,242) |  141 | 1056/1873
    1907 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (420,222)/(280,242) |  141 | 1056/1873
    1907 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (420,222)/(280,242) |  141 | 1056/1873
    1921 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (422,222)/(281,243) |  142 | 1056/1873
    1934 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (424,222)/(282,243) |  143 | 1056/1873
    1947 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (426,222)/(283,243) |  144 | 1056/1873
    1961 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (428,222)/(285,244) |  145 | 1056/1873
    1974 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (431,222)/(286,244) |  146 | 1056/1873
    1987 | player | pos        | pFacing=-1 eFacing=1 pDuck=0 eDuck=0 pGu | (433,222)/(287,245) |  147 | 1056/1873
