=== HANDZ INPUT RECORDING ===
Date: 2026-08-05T21:46:14.694Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA KILLA (BoxerPuncher) vs Brandon Fields (Brawler)
Player Level: 37 | Enemy Level: 40
AI Difficulty: champion
Round Duration: 180s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 62"

=== ROUND 1 === (83.2s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 8 thrown, 1 landed (13%) 2 body
  cross: 45 thrown, 15 landed (33%) 1 charged 30 body
  leftHook: 32 thrown, 5 landed (16%) 17 body
  rightHook: 19 thrown, 4 landed (21%) 7 body
  leftUppercut: 7 thrown, 3 landed (43%) 2 charged 7 body
  rightUppercut: 5 thrown, 2 landed (40%) 2 charged 4 body
ENEMY:
  jab: 26 thrown, 1 landed (4%) 1 charged 3 body
  cross: 31 thrown, 3 landed (10%) 8 body
  leftHook: 26 thrown, 1 landed (4%) 1 charged 18 body
  rightHook: 29 thrown, 4 landed (14%) 2 charged 19 body
  leftUppercut: 11 thrown, 1 landed (9%) 8 body
  rightUppercut: 2 thrown, 0 landed (0%) 2 body

--- MOVEMENT ---
Player distance traveled: 7413px | Avg dist from enemy: 105px
Time in range: 23.6s | Out of range: 43.3s

--- DEFENSE ---
Player: 32 ducks, 65 full guards, 19 blocks hit, 17 dodges
Enemy: 80 ducks, 93 full guards, 10 blocks hit, 23 dodges

--- KNOCKDOWNS ---
Player scored: 3 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
     293 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(483,272) |  203 | 1430/2564
     307 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(481,272) |  201 | 1430/2564
     307 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(481,272) |  201 | 1430/2564
     307 | player | defense    | state=fullGuard prev=none                | (280,260)/(481,272) |  201 | 1430/2564
     320 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(479,273) |  199 | 1430/2564
     333 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(477,273) |  197 | 1430/2564
     333 | enemy  | defense    | state=fullGuard prev=duck                | (280,260)/(477,273) |  197 | 1430/2564
     347 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(475,274) |  195 | 1430/2564
     360 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(472,274) |  193 | 1430/2564
     360 | player | defense    | state=none prev=fullGuard                | (280,260)/(472,274) |  193 | 1430/2564
     374 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(470,274) |  191 | 1430/2564
     387 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(468,275) |  189 | 1430/2564
     400 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(466,275) |  187 | 1430/2564
     400 | player | move       | pDef=none pStance=neutral pRhythm=2 pPun | (280,260)/(466,275) |  187 | 1430/2564
     414 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(464,276) |  185 | 1430/2564
     427 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(462,276) |  183 | 1430/2564
     440 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(460,277) |  181 | 1430/2564
     454 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(458,277) |  179 | 1430/2564
     454 | player | defense    | state=fullGuard prev=none                | (280,260)/(458,277) |  179 | 1430/2564
     467 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(456,278) |  177 | 1430/2564
     480 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(454,278) |  175 | 1430/2564
     494 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(452,278) |  173 | 1430/2564
     507 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(450,279) |  171 | 1430/2564
     507 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(450,279) |  171 | 1430/2564
     520 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(448,279) |  169 | 1430/2564
     534 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(446,280) |  167 | 1430/2564
     547 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (278,260)/(445,280) |  168 | 1430/2564
     547 | enemy  | defense    | state=none prev=fullGuard                | (278,260)/(445,280) |  168 | 1430/2564
     560 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (276,260)/(444,279) |  169 | 1430/2564
     574 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (273,260)/(442,279) |  170 | 1430/2564
     587 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (271,260)/(441,279) |  171 | 1430/2564
     600 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (269,260)/(440,279) |  172 | 1430/2564
     600 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (269,260)/(440,279) |  172 | 1430/2564
     614 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (267,260)/(439,279) |  174 | 1430/2564
     614 | enemy  | defense    | state=duck prev=none                     | (267,260)/(439,279) |  174 | 1430/2564
     627 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (264,260)/(438,279) |  175 | 1430/2564
     640 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (262,260)/(437,279) |  176 | 1430/2564
     654 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (260,260)/(436,279) |  177 | 1430/2564
     654 | enemy  | defense    | state=fullGuard prev=duck                | (260,260)/(436,279) |  177 | 1430/2564
     667 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (258,260)/(435,278) |  178 | 1430/2564
     680 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (256,260)/(434,278) |  179 | 1430/2564
     694 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (253,260)/(432,278) |  180 | 1430/2564
     707 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (251,260)/(431,278) |  181 | 1430/2564
     707 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (251,260)/(431,278) |  181 | 1430/2564
     720 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (249,260)/(430,277) |  182 | 1430/2564
     734 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (247,260)/(428,277) |  182 | 1430/2564
     747 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (245,260)/(427,276) |  183 | 1430/2564
     760 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (242,260)/(426,276) |  184 | 1430/2564
     774 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (240,260)/(424,275) |  185 | 1430/2564
     787 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (238,260)/(423,275) |  186 | 1430/2564
     800 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (236,260)/(422,274) |  187 | 1430/2564
     800 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (236,260)/(422,274) |  187 | 1430/2564
     814 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(420,274) |  187 | 1430/2564
     827 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (231,260)/(419,273) |  188 | 1430/2564
     840 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (229,260)/(418,273) |  189 | 1430/2564
     854 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (227,260)/(416,272) |  190 | 1430/2564
     867 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (225,260)/(415,271) |  191 | 1430/2564
     880 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (222,260)/(414,271) |  192 | 1430/2564
     894 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (220,260)/(412,270) |  192 | 1430/2564
     907 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (218,260)/(411,270) |  193 | 1430/2564
     907 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (218,260)/(411,270) |  193 | 1430/2564
     920 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (216,260)/(410,269) |  194 | 1430/2564
     934 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (213,260)/(408,269) |  195 | 1430/2564
     947 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(407,268) |  196 | 1430/2564
     960 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(406,268) |  194 | 1430/2564
     974 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(404,268) |  193 | 1430/2564
     974 | enemy  | defense    | state=none prev=fullGuard                | (211,260)/(404,268) |  193 | 1430/2564
     987 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(403,268) |  192 | 1430/2564
    1000 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(401,268) |  190 | 1430/2564
    1000 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (211,260)/(401,268) |  190 | 1430/2564
    1014 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(400,268) |  189 | 1430/2564
    1027 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(399,268) |  188 | 1430/2564
    1027 | enemy  | defense    | state=fullGuard prev=none                | (211,260)/(399,268) |  188 | 1430/2564
    1040 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(397,268) |  186 | 1430/2564
    1054 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(396,268) |  185 | 1430/2564
    1067 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(395,268) |  184 | 1430/2564
    1080 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(393,268) |  182 | 1430/2564
    1094 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(392,268) |  181 | 1430/2564
    1107 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(391,268) |  180 | 1430/2564
    1107 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (211,260)/(391,268) |  180 | 1430/2564
    1120 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(389,268) |  178 | 1430/2564
    1134 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(388,268) |  177 | 1430/2564
    1147 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(387,268) |  176 | 1430/2564
    1160 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(385,268) |  174 | 1430/2564
    1174 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(384,268) |  173 | 1430/2564
    1187 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(383,268) |  172 | 1430/2564
    1200 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(381,268) |  170 | 1430/2564
    1200 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (211,260)/(381,268) |  170 | 1430/2564
    1214 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(380,268) |  169 | 1430/2564
    1227 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(379,268) |  168 | 1430/2564
    1241 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(377,268) |  166 | 1430/2564
    1241 | enemy  | defense    | state=none prev=fullGuard                | (211,260)/(377,268) |  166 | 1430/2564
    1254 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(376,268) |  165 | 1430/2564
    1267 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(375,268) |  164 | 1430/2564
    1280 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(373,268) |  162 | 1430/2564
    1294 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(372,268) |  161 | 1430/2564
    1307 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(371,268) |  160 | 1430/2564
    1307 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (211,260)/(371,268) |  160 | 1430/2564
    1321 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(369,268) |  158 | 1430/2564
    1334 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(368,268) |  157 | 1430/2564
    1347 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(367,268) |  156 | 1430/2564
    1361 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(365,268) |  154 | 1430/2564
    1374 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(364,268) |  153 | 1430/2564
    1387 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(363,268) |  152 | 1430/2564
    1401 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(361,268) |  150 | 1430/2564
    1401 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (211,260)/(361,268) |  150 | 1430/2564
    1414 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(360,268) |  149 | 1430/2564
    1427 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(359,268) |  148 | 1430/2564
    1441 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(357,268) |  146 | 1430/2564
    1454 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(356,268) |  145 | 1430/2564
    1454 | enemy  | defense    | state=fullGuard prev=none                | (211,260)/(356,268) |  145 | 1430/2564
    1467 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(354,268) |  143 | 1430/2564
    1481 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(353,268) |  142 | 1430/2564
    1494 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(352,268) |  141 | 1430/2564
    1507 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(350,268) |  139 | 1430/2564
    1507 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (211,260)/(350,268) |  139 | 1430/2564
    1521 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(349,268) |  138 | 1430/2564
    1521 | enemy  | defense    | state=none prev=fullGuard                | (211,260)/(349,268) |  138 | 1430/2564
    1534 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(348,268) |  137 | 1430/2564
    1547 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(346,268) |  135 | 1430/2564
    1561 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(344,268) |  133 | 1430/2564
    1574 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(342,268) |  131 | 1430/2564
    1587 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(340,268) |  129 | 1430/2564
    1601 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(338,267) |  127 | 1430/2564
    1601 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (211,260)/(338,267) |  127 | 1430/2564
    1614 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(336,267) |  125 | 1430/2564
    1627 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(334,267) |  123 | 1430/2564
    1641 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(332,267) |  121 | 1430/2564
    1654 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(330,267) |  119 | 1430/2564
    1667 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(328,267) |  117 | 1430/2564
    1681 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(326,267) |  115 | 1430/2564
    1694 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (211,260)/(324,267) |  113 | 1430/2564
    1707 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (211,260)/(322,266) |  111 | 1430/2564
    1707 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (211,260)/(322,266) |  111 | 1430/2564
    1707 | player | defense    | state=duck prev=fullGuard                | (211,260)/(322,266) |  111 | 1430/2564
    1721 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (213,260)/(320,266) |  106 | 1430/2564
    1734 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (216,260)/(318,266) |  102 | 1430/2564
    1747 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (218,260)/(315,266) |   98 | 1430/2564
    1747 | enemy  | punch      | punch=jab feint=false charged=false body | (221,260)/(314,266) |   93 | 1430/2564
    1761 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (221,260)/(314,266) |   93 | 1430/2564
    1774 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (223,260)/(313,266) |   90 | 1430/2564
    1774 | player | punch      | punch=cross feint=false charged=false bo | (226,260)/(313,266) |   88 | 1429/2564
    1787 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (226,260)/(312,266) |   87 | 1430/2564
    1801 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (228,260)/(311,266) |   84 | 1430/2564
    1801 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (228,260)/(311,266) |   84 | 1430/2564
    1814 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (230,260)/(310,266) |   80 | 1430/2564
    1827 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (232,262)/(309,266) |   78 | 1430/2564
    1827 | player | hit        | punch=cross damage=72 crit=false stun=fa | (233,263)/(308,266) |   75 | 1430/2492
    1841 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (233,263)/(320,266) |   87 | 1430/2492
    1854 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,265)/(320,266) |   86 | 1430/2492
    1867 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,268)/(320,266) |   85 | 1430/2492
    1881 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,271)/(320,266) |   85 | 1430/2492
    1894 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,275)/(320,266) |   85 | 1430/2492
    1907 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,278)/(319,266) |   85 | 1430/2492
    1907 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (235,278)/(319,266) |   85 | 1430/2492
    1921 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,281)/(319,266) |   85 | 1430/2492
    1934 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,285)/(318,266) |   85 | 1430/2492
    1947 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,287)/(317,266) |   85 | 1430/2492
    1961 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,289)/(317,266) |   85 | 1430/2492
    1974 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,291)/(316,266) |   85 | 1430/2492
    1974 | player | punch      | punch=leftHook feint=false charged=false | (235,295)/(316,266) |   86 | 1429/2492
    1974 | enemy  | punch      | punch=leftHook feint=false charged=false | (235,295)/(315,266) |   85 | 1429/2492
    1987 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,295)/(315,266) |   85 | 1430/2492
    2001 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (235,295)/(314,266) |   85 | 1430/2492
    2001 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (235,295)/(314,266) |   85 | 1430/2492
