=== HANDZ INPUT RECORDING ===
Date: 2026-08-06T23:21:06.073Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA KILLA (BoxerPuncher) vs Enemy (OutBoxer)
Player Level: 56 | Enemy Level: 56
AI Difficulty: champion
Round Duration: 60s | Timer Speed: normal | Total Rounds: 1
Player Arm: 65" | Enemy Arm: 73"

=== ROUND 1 === (18.4s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 6 thrown, 1 landed (17%) 2 body
  cross: 19 thrown, 6 landed (32%) 13 body
  leftHook: 9 thrown, 4 landed (44%) 8 body
  rightHook: 3 thrown, 2 landed (67%) 2 body
  leftUppercut: 10 thrown, 1 landed (10%) 2 charged 8 body
  rightUppercut: 5 thrown, 1 landed (20%) 3 body
ENEMY:
  jab: 7 thrown, 1 landed (14%)
  cross: 7 thrown, 0 landed (0%) 1 body
  leftHook: 12 thrown, 0 landed (0%) 8 body
  rightHook: 14 thrown, 2 landed (14%) 11 body
  leftUppercut: 3 thrown, 0 landed (0%) 3 body
  rightUppercut: 2 thrown, 0 landed (0%) 2 body

--- MOVEMENT ---
Player distance traveled: 2321px | Avg dist from enemy: 93px
Time in range: 6.2s | Out of range: 12.1s

--- DEFENSE ---
Player: 7 ducks, 16 full guards, 11 blocks hit, 5 dodges
Enemy: 34 ducks, 40 full guards, 4 blocks hit, 2 dodges

--- KNOCKDOWNS ---
Player scored: 0 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
     934 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(378,276) |   99 | 3075/5186
     947 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(376,276) |   97 | 3075/5186
     960 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(374,275) |   95 | 3075/5186
     960 | enemy  | punch      | punch=cross feint=false charged=false bo | (280,260)/(372,275) |   93 | 3075/5186
     974 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(372,275) |   93 | 3075/5186
     987 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(370,275) |   91 | 3075/5186
    1000 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(368,274) |   89 | 3075/5186
    1014 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(367,274) |   88 | 3075/5186
    1014 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(367,274) |   88 | 3075/5186
    1014 | player | block      | punch=cross damage=7 blocked=true punchT | (280,260)/(365,274) |   86 | 3068/5186
    1027 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(365,274) |   86 | 3068/5186
    1040 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(363,273) |   84 | 3068/5186
    1053 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(361,273) |   82 | 3068/5186
    1067 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(359,273) |   80 | 3068/5186
    1080 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(357,273) |   78 | 3068/5186
    1093 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(355,272) |   76 | 3068/5186
    1107 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(353,272) |   74 | 3068/5186
    1107 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(353,272) |   74 | 3068/5186
    1107 | player | punch      | punch=rightHook feint=false charged=fals | (280,260)/(353,272) |   74 | 3068/5186
    1107 | enemy  | punch      | punch=jab feint=false charged=false body | (280,260)/(351,272) |   72 | 3068/5186
    1120 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(351,272) |   72 | 3068/5186
    1134 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(349,271) |   70 | 3068/5186
    1147 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(347,271) |   68 | 3068/5186
    1160 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(346,271) |   66 | 3068/5186
    1160 | player | hit        | punch=rightHook damage=188 crit=false st | (282,260)/(344,270) |   62 | 3068/4998
    1160 | player | block      | punch=jab damage=29 blocked=true punchTr | (282,260)/(361,273) |   79 | 3039/4960
    1174 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (282,260)/(361,273) |   79 | 3039/4960
    1187 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (285,260)/(360,273) |   76 | 3039/4960
    1200 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (288,260)/(359,273) |   72 | 3039/4960
    1200 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (288,260)/(359,273) |   72 | 3039/4960
    1214 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (292,260)/(352,272) |   62 | 3039/4960
    1214 | player | defense    | state=duck prev=fullGuard                | (292,260)/(352,272) |   62 | 3039/4960
    1227 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(346,271) |   52 | 3040/4960
    1241 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(345,271) |   51 | 3040/4960
    1253 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(343,270) |   49 | 3040/4960
    1267 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(342,270) |   48 | 3040/4960
    1280 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(340,270) |   46 | 3041/4960
    1294 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(339,270) |   45 | 3041/4960
    1307 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(337,269) |   43 | 3041/4960
    1307 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (295,260)/(337,269) |   43 | 3041/4960
    1307 | player | punch      | punch=rightHook feint=false charged=fals | (295,260)/(337,269) |   43 | 3041/4960
    1321 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(336,269) |   41 | 3041/4960
    1334 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(334,269) |   40 | 3041/4960
    1347 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(332,269) |   38 | 3041/4960
    1360 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(330,268) |   36 | 3041/4960
    1360 | enemy  | block      | punch=rightHook damage=122 blocked=true  | (295,260)/(329,268) |   34 | 3042/4838
    1374 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(329,268) |   34 | 3042/4838
    1387 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (295,260)/(327,268) |   32 | 3042/4838
    1400 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (295,260)/(325,268) |   31 | 3042/4838
    1400 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (295,260)/(325,268) |   31 | 3042/4838
    1400 | enemy  | defense    | state=duck prev=fullGuard                | (295,260)/(325,268) |   31 | 3042/4838
    1414 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (291,259)/(322,268) |   32 | 3042/4838
    1427 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (288,258)/(318,267) |   32 | 3043/4838
    1427 | player | punch      | punch=jab feint=false charged=false body | (288,258)/(316,267) |   30 | 3042/4838
    1441 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (288,258)/(316,267) |   30 | 3043/4838
    1453 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (286,257)/(316,267) |   32 | 3043/4838
    1467 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (286,257)/(315,267) |   30 | 3043/4838
    1481 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (284,257)/(314,267) |   32 | 3043/4838
    1481 | player | hit        | punch=jab damage=103 crit=false stun=fal | (284,257)/(313,267) |   30 | 3043/4735
    1494 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (284,257)/(324,271) |   42 | 3044/4735
    1507 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (287,257)/(323,271) |   39 | 3044/4735
    1507 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (287,257)/(323,271) |   39 | 3044/4735
    1521 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (289,257)/(322,271) |   35 | 3044/4735
    1534 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (292,257)/(320,271) |   32 | 3044/4735
    1547 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (293,255)/(321,272) |   33 | 3045/4735
    1547 | player | punch      | punch=jab feint=false charged=false body | (294,255)/(321,273) |   32 | 3044/4735
    1561 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (294,255)/(321,273) |   32 | 3044/4735
    1574 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (296,254)/(321,274) |   32 | 3045/4735
    1587 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (298,253)/(322,275) |   32 | 3045/4735
    1601 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (301,251)/(322,276) |   32 | 3045/4735
    1601 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (301,251)/(322,276) |   32 | 3045/4735
    1614 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (303,251)/(322,277) |   32 | 3045/4735
    1627 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (304,251)/(322,278) |   32 | 3045/4735
    1641 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (305,252)/(322,279) |   32 | 3046/4735
    1654 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (306,252)/(322,280) |   32 | 3046/4735
    1667 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (307,253)/(322,281) |   32 | 3046/4735
    1681 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (308,253)/(322,283) |   32 | 3046/4735
    1694 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (310,254)/(321,284) |   32 | 3047/4735
    1706 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (311,254)/(321,285) |   32 | 3047/4735
    1706 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (311,254)/(321,285) |   32 | 3047/4735
    1721 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (311,255)/(320,286) |   32 | 3047/4735
    1734 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (310,257)/(320,287) |   32 | 3047/4735
    1747 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (310,258)/(319,289) |   32 | 3047/4735
    1761 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (310,261)/(321,289) |   31 | 3048/4735
    1774 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (309,262)/(322,291) |   32 | 3048/4735
    1774 | enemy  | defense    | state=fullGuard prev=duck                | (309,262)/(322,291) |   32 | 3048/4735
    1787 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (309,264)/(323,292) |   31 | 3048/4735
    1801 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (309,266)/(325,293) |   32 | 3048/4735
    1801 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (309,266)/(325,293) |   32 | 3048/4735
    1801 | player | punch      | punch=rightHook feint=false charged=fals | (309,268)/(325,293) |   30 | 3048/4735
    1814 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (309,268)/(326,294) |   31 | 3048/4735
    1814 | enemy  | defense    | state=duck prev=fullGuard                | (309,268)/(326,294) |   31 | 3048/4735
    1827 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (308,271)/(329,295) |   32 | 3048/4735
    1841 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (308,274)/(330,295) |   31 | 3049/4735
    1854 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (308,276)/(331,296) |   31 | 3049/4735
    1854 | player | hit        | punch=rightHook damage=310 crit=false st | (308,279)/(333,296) |   30 | 3049/4424
    1867 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (308,279)/(342,303) |   42 | 3049/4424
    1881 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (308,281)/(345,304) |   44 | 3049/4424
    1894 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (308,284)/(347,305) |   45 | 3050/4424
    1907 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (308,286)/(353,307) |   50 | 3050/4424
    1907 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (308,286)/(353,307) |   50 | 3050/4424
    1921 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (308,289)/(358,309) |   54 | 3051/4424
    1921 | enemy  | defense    | state=fullGuard prev=duck                | (308,289)/(358,309) |   54 | 3051/4424
    1921 | player | punch      | punch=leftHook feint=false charged=false | (308,292)/(360,309) |   55 | 3050/4424
    1933 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (308,292)/(360,310) |   56 | 3051/4424
    1947 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (308,294)/(362,311) |   57 | 3051/4424
