=== HANDZ INPUT RECORDING ===
Date: 2026-08-11T21:54:43.780Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA KILLA (BoxerPuncher) vs Enemy (BoxerPuncher)
Player Level: 88 | Enemy Level: 88
AI Difficulty: champion
Round Duration: 60s | Timer Speed: normal | Total Rounds: 1
Player Arm: 65" | Enemy Arm: 62"

=== ROUND 1 === (53.3s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 11 thrown, 2 landed (18%) 1 charged 10 body
  cross: 94 thrown, 29 landed (31%) 4 charged 86 body
  leftHook: 16 thrown, 5 landed (31%) 10 body
  rightHook: 24 thrown, 5 landed (21%) 8 body
  leftUppercut: 2 thrown, 0 landed (0%) 2 charged 2 body
  rightUppercut: 1 thrown, 0 landed (0%) 1 charged 1 body
ENEMY:
  jab: 7 thrown, 0 landed (0%) 2 body
  cross: 5 thrown, 0 landed (0%) 3 body
  leftHook: 3 thrown, 0 landed (0%) 1 charged 2 body
  leftUppercut: 3 thrown, 1 landed (33%) 1 body

--- MOVEMENT ---
Player distance traveled: 6651px | Avg dist from enemy: 81px
Time in range: 26.4s | Out of range: 26.8s

--- DEFENSE ---
Player: 20 ducks, 38 full guards, 3 blocks hit, 3 dodges
Enemy: 31 ducks, 41 full guards, 34 blocks hit, 2 dodges

--- KNOCKDOWNS ---
Player scored: 0 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
     894 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (299,260)/(384,275) |   86 | 17709/9329
     907 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (299,260)/(382,275) |   84 | 17709/9329
     907 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (299,260)/(382,275) |   84 | 17709/9329
     920 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (299,260)/(380,275) |   82 | 17709/9329
     934 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (299,260)/(378,274) |   81 | 17709/9329
     934 | player | defense    | state=duck prev=fullGuard                | (299,260)/(378,274) |   81 | 17709/9329
     934 | enemy  | punch      | punch=jab feint=false charged=false body | (299,260)/(378,274) |   81 | 17709/9328
     947 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (299,260)/(377,274) |   79 | 17709/9329
     960 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (303,260)/(375,274) |   73 | 17709/9329
     974 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (306,260)/(373,273) |   68 | 17709/9329
     987 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (310,260)/(371,273) |   62 | 17709/9329
     987 | player | dodge      | punch=jab method=duck                    | (313,257)/(369,272) |   59 | 17709/9329
    1000 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (313,257)/(369,272) |   59 | 17709/9329
    1000 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (313,257)/(369,272) |   59 | 17709/9329
    1014 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (316,255)/(368,272) |   55 | 17709/9329
    1027 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (318,252)/(366,271) |   52 | 17709/9329
    1040 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (321,249)/(364,270) |   48 | 17709/9329
    1054 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (325,249)/(363,270) |   43 | 17709/9329
    1067 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (330,249)/(361,269) |   37 | 17709/9329
    1067 | enemy  | defense    | state=fullGuard prev=duck                | (330,249)/(361,269) |   37 | 17709/9329
    1080 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (336,249)/(360,268) |   30 | 17709/9329
    1094 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (339,247)/(361,269) |   32 | 17709/9329
    1107 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (343,244)/(361,270) |   32 | 17709/9329
    1107 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (343,244)/(361,270) |   32 | 17709/9329
    1121 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (345,243)/(361,271) |   32 | 17709/9329
    1134 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (349,241)/(360,271) |   32 | 17709/9329
    1134 | player | punch      | punch=cross feint=false charged=false bo | (352,241)/(360,271) |   31 | 17709/9329
    1146 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (352,240)/(360,271) |   32 | 17709/9329
    1161 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (355,238)/(360,270) |   32 | 17709/9329
    1174 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (359,237)/(360,269) |   32 | 17709/9329
    1187 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (363,237)/(359,267) |   30 | 17709/9329
    1187 | player | hit        | punch=cross damage=157 crit=false stun=f | (367,237)/(357,270) |   34 | 17709/9172
    1201 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (367,237)/(354,281) |   46 | 17709/9172
    1201 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (367,237)/(354,281) |   46 | 17709/9172
    1214 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (371,237)/(351,285) |   51 | 17709/9172
    1227 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (374,237)/(349,289) |   57 | 17709/9172
    1241 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (377,240)/(347,292) |   60 | 17709/9172
    1253 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (380,243)/(343,294) |   63 | 17709/9172
    1266 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (382,245)/(339,295) |   66 | 17709/9172
    1280 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (385,248)/(336,297) |   69 | 17709/9172
    1293 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (387,250)/(332,298) |   73 | 17709/9172
    1293 | player | punch      | punch=leftHook feint=false charged=false | (390,253)/(330,300) |   76 | 17709/9172
    1307 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (390,253)/(330,300) |   76 | 17709/9172
    1307 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (390,253)/(330,300) |   76 | 17709/9172
    1321 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (393,256)/(328,303) |   80 | 17709/9172
    1334 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (395,258)/(325,304) |   84 | 17709/9172
    1347 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (395,262)/(323,306) |   85 | 17709/9172
    1361 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (395,266)/(321,308) |   86 | 17709/9172
    1374 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (395,270)/(318,309) |   87 | 17709/9172
    1387 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (393,272)/(316,310) |   86 | 17709/9172
    1401 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (390,275)/(312,312) |   86 | 17709/9172
    1401 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (390,275)/(312,312) |   86 | 17709/9172
    1414 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (388,278)/(309,314) |   86 | 17709/9172
    1427 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (385,280)/(306,315) |   87 | 17709/9172
    1427 | player | punch      | punch=cross feint=false charged=false bo | (382,283)/(306,315) |   83 | 17709/9172
    1441 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (382,283)/(303,317) |   86 | 17709/9172
    1454 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (380,286)/(301,318) |   85 | 17709/9172
    1467 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (377,288)/(298,319) |   84 | 17709/9172
    1481 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (374,291)/(296,320) |   84 | 17709/9172
    1493 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (372,294)/(293,321) |   83 | 17709/9172
    1506 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (369,296)/(291,321) |   82 | 17709/9172
    1506 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (369,296)/(291,321) |   82 | 17709/9172
    1520 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (365,296)/(288,322) |   81 | 17709/9172
    1534 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (362,296)/(286,323) |   81 | 17709/9172
    1547 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (358,296)/(283,324) |   80 | 17709/9172
    1561 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (354,296)/(280,326) |   80 | 17709/9172
    1574 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (350,296)/(277,327) |   80 | 17709/9172
    1587 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (346,296)/(273,329) |   80 | 17709/9172
    1600 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (343,296)/(270,330) |   80 | 17709/9172
    1600 | player | punch      | punch=cross feint=false charged=false bo | (339,296)/(268,331) |   80 | 17709/9172
    1613 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (339,296)/(268,331) |   80 | 17709/9172
    1613 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (339,296)/(268,331) |   80 | 17709/9172
    1626 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (335,296)/(265,333) |   79 | 17709/9172
    1640 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (332,296)/(263,334) |   78 | 17709/9172
    1654 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (328,296)/(262,335) |   77 | 17709/9172
    1654 | player | hit        | punch=cross damage=105 crit=false stun=f | (324,296)/(262,335) |   73 | 17709/9068
    1667 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (324,296)/(262,335) |   73 | 17709/9068
    1681 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (320,296)/(263,335) |   70 | 17709/9068
    1694 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (316,296)/(263,336) |   67 | 17709/9068
    1694 | player | punch      | punch=jab feint=false charged=false body | (313,296)/(263,336) |   63 | 17709/9068
    1707 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (313,296)/(263,336) |   63 | 17709/9068
    1707 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (313,296)/(263,336) |   63 | 17709/9068
    1721 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (309,296)/(264,336) |   60 | 17709/9068
    1734 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (305,296)/(265,337) |   57 | 17709/9068
    1747 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (301,296)/(265,337) |   55 | 17709/9068
    1747 | enemy  | block      | punch=jab damage=41 blocked=true punchTr | (298,296)/(266,338) |   52 | 17709/9026
    1761 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (298,296)/(266,338) |   52 | 17709/9026
    1774 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (294,296)/(267,338) |   50 | 17709/9026
    1787 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (290,296)/(269,339) |   48 | 17709/9026
    1801 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (286,296)/(270,340) |   47 | 17709/9026
    1801 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (286,296)/(270,340) |   47 | 17709/9026
    1814 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (283,296)/(272,341) |   47 | 17709/9026
    1827 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (279,296)/(275,343) |   47 | 17709/9026
    1841 | player | pos        | pFacing=-1 eFacing=-1 pDuck=1 eDuck=0 pG | (275,296)/(278,345) |   49 | 17709/9026
    1841 | player | punch      | punch=jab feint=false charged=false body | (271,296)/(280,346) |   51 | 17709/9026
    1854 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (271,296)/(280,346) |   51 | 17709/9026
    1867 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (268,296)/(282,347) |   53 | 17709/9026
    1881 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (264,296)/(284,349) |   57 | 17709/9026
    1894 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (260,296)/(287,350) |   60 | 17709/9026
    1894 | enemy  | block      | punch=jab damage=46 blocked=true punchTr | (256,296)/(289,352) |   64 | 17709/8980
    1907 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (256,296)/(289,352) |   64 | 17709/8980
    1907 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (256,296)/(289,352) |   64 | 17709/8980
    1921 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (253,296)/(291,353) |   69 | 17709/8980
    1934 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (249,296)/(294,355) |   74 | 17709/8980
    1947 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (245,296)/(296,356) |   79 | 17709/8980
    1961 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (241,296)/(299,358) |   85 | 17709/8980
    1974 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (238,296)/(302,360) |   91 | 17709/8980
    1988 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (234,296)/(305,362) |   97 | 17709/8980
